Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Referee,Match Report,Notes,Shots on target against,Saves,Save %,Clean sheets,PSxG,PSxG+/-,40+ yard GK passes completed,40+ yard GK passes attempted,40+ yard GK completion %,GK open play passes attempted,GK throws attempted,% of passes launched by GK,Average length of GK pass,Goalkicks attempted,% of goakicks launched,Average length of goalkicks,Opposition crosses into area,Penalty area crosses stopped,Penalty area crosses stopped %,Def actions outside penalty area by GK,Average distance of GK def actions,Goals,Pens scored,Pens attempted,Shots,Shots on target,Free-kick shots,Shot on target %,Goals/Shot,Goals/Shots on target,npxG,npxG/Shot,Goals-xG,np:Goals-xG,Total passes completed,Total passes attempted,Total pass %,Total distance of passes,Progressive distance of passes,Short passes completed,Short passes attempted,Short pass %,Medium passes completed,Medium passes attempted,Medium pass %,Long passes completed,Long passes attempted,Long pass %,Assists,xA,Key passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Progressive passes,Live passes,Dead ball passes,Free-kick passes,Through balls,Passes under pressure,Switches,Crosses,Corners,In-swinging corners,Out-swinging corners,Straight corners,Ground passes,Low passes,High passes,Left foot passes,Right foot passes,Headed passes,Throws taken,Other body part passes,Offsides,Out of bounds passes,Intercepted passes,Blocked passes,SCA,Live pass SCA,Dead ball SCA,Dribble SCA,Shot SCA,Foul SCA,GCA,Live pass GCA,Dead ball GCA,Dribble GCA,Shot GCA,Foul GCA,Own goal GCA,Tackles attempted,Tackles won,Tackles in def 3rd,Tackles in mid 3rd,Tackles in final 3rd,Tackles won against dribbles,Tackles attempted vs dribbles,Tackle% against dribbles,# Dribbled past,Pressures,Successful pressures,Pressure success %,Pressures in def 3rd,Pressures in mid 3rd,Pressures in final 3rd,Blocks,Shots blocked,Shots on target blocked,Passes blocked,Interceptions,Clearances,Errors,Touches,Touches in def area,Touches in def 3rd,Touches in middle 3rd,Touches in final 3rd,Touches in opposition pen area,Live ball touches,Successful dribbles,Attempted dribbles,Dribble success %,#Players dribbled past,Nutmegs,Carries,Total distance of carries,Progressive distance of carries,Targets,Balls received %,Miscontrols,Dispossessed,Points taken
2019-12-26,15:00 (20:30),Matchweek 19,Thu,Home,W,1,0,Norwich City,0.6,1.3,43,41289.0,Jack Grealish,4-2-3-1,Chris Kavanagh,Match Report,,5,5,1.0,1,1.0,1.0,4,18,22.2,19,6,47.4,45.1,10,90.0,59.4,11,2,18.2,0,13.5,1,0,0,11,2,0,18.2,0.09,0.5,0.6,0.06,0.4,0.4,296,410,72.2,5824,2144,4,11,36.4,213,253,84.2,79,146,54.1,1,0.4,8,22,8,3,31,360,50,12,1,57,7,24,5,3,0,2,224,63,123,113,239,10,22,12,1,6,4,8,14,11,1,1,1,0,2,1,0,1,0,0,0,14,12,10,3,1,5,14,35.7,9,175,54,30.9,67,61,47,21,6,1,15,5,21,1,513,64,179,207,164,26,467,12,12,100.0,12,1,306,1928,990,375,78.9,11,11,3
2019-12-28,15:00 (20:30),Matchweek 20,Sat,Away,L,0,3,Watford,0.7,2.6,51,21348.0,Jack Grealish,4-2-3-1,Simon Hooper,Match Report,,5,3,0.6,0,2.9,-0.1,4,11,36.4,20,6,40.0,37.3,6,50.0,50.8,12,2,16.7,0,11.5,0,0,0,11,2,0,18.2,0.0,0.0,0.7,0.06,-0.7,-0.7,373,477,78.2,7603,2317,5,14,35.7,275,319,86.2,93,144,64.6,0,0.6,8,34,9,4,38,426,51,17,1,67,15,22,3,2,0,0,286,83,108,129,274,33,21,8,4,10,5,7,15,11,2,0,1,1,0,0,0,0,0,0,0,12,7,7,3,2,5,15,33.3,10,133,29,21.8,50,43,40,21,9,0,12,12,25,2,590,67,205,274,162,20,541,7,16,43.8,8,0,342,2328,1335,427,87.4,7,11,0
2020-01-01,12:30 (18:00),Matchweek 21,Wed,Away,W,2,1,Burnley,1.0,2.1,38,19561.0,Jack Grealish,3-4-3,Michael Oliver,Match Report,,1,0,0.0,0,0.4,-0.6,7,22,31.8,20,2,70.0,50.8,13,61.5,51.8,21,1,4.8,0,8.5,2,0,0,11,6,0,54.5,0.18,0.33,1.0,0.09,1.0,1.0,242,346,69.9,4950,1894,5,13,38.5,178,219,81.3,59,114,51.8,1,0.6,9,13,5,1,25,296,50,14,1,64,10,13,4,2,0,0,181,48,117,116,174,22,17,3,1,10,2,10,18,12,2,2,1,1,4,4,0,0,0,0,0,15,11,7,7,1,7,9,77.8,2,116,25,21.6,47,52,17,23,6,0,17,2,42,0,474,84,222,183,102,17,424,8,12,66.7,8,0,222,1530,784,323,74.9,11,7,3
2020-01-12,16:30 (22:00),Matchweek 22,Sun,Home,L,1,6,Manchester City,0.9,2.4,30,41823.0,Jack Grealish,3-5-2,Jonathan Moss,Match Report,,10,4,0.4,0,2.9,-3.1,7,21,33.3,17,5,52.9,46.0,12,100.0,67.3,8,0,0.0,0,8.0,1,1,1,4,0,0,0.0,0.0,,0.2,0.06,0.1,-0.2,305,382,79.8,5949,1818,5,13,38.5,233,261,89.3,67,108,62.0,0,0.1,3,11,3,1,8,337,45,11,0,23,8,5,2,1,1,0,233,79,70,124,220,11,14,6,1,6,4,10,7,6,0,0,0,1,2,1,0,0,0,1,0,23,13,15,6,2,7,21,33.3,14,163,39,23.9,74,65,24,15,4,1,11,8,17,2,486,80,234,190,81,11,446,12,18,66.7,12,0,312,1590,730,360,84.7,13,10,0
2020-01-18,15:00 (20:30),Matchweek 23,Sat,Away,D,1,1,Brighton,0.8,0.9,45,30551.0,Jack Grealish,3-4-3,Andy Madley,Match Report,,2,1,0.5,0,0.4,-0.6,13,17,76.5,20,2,65.0,43.9,6,66.7,47.5,4,0,0.0,1,16.4,1,0,0,8,3,1,37.5,0.13,0.33,0.8,0.1,0.2,0.2,324,447,72.5,6524,2525,5,23,21.7,233,284,82.0,86,140,61.4,1,0.7,6,24,4,2,36,396,51,12,1,101,23,19,4,0,2,0,231,124,92,177,192,33,27,2,4,21,7,18,12,6,2,1,0,3,1,1,0,0,0,0,0,31,18,17,12,2,2,15,13.3,13,236,66,28.0,66,96,74,16,5,0,11,14,17,0,575,64,218,238,151,14,526,10,15,66.7,13,0,320,2043,947,394,82.2,15,16,1
2020-01-21,19:30 (01:00),Matchweek 24,Tue,Home,W,2,1,Watford,0.9,1.3,64,40867.0,Jack Grealish,3-4-3,Martin Atkinson,Match Report,,3,2,0.667,0,1.6,0.6,7,12,58.3,29,5,37.9,36.4,2,50.0,28.5,11,3,27.3,1,17.3,2,0,0,16,5,0,31.3,0.13,0.4,0.9,0.06,1.1,1.1,491,623,78.8,10305,3173,6,24,25.0,343,396,86.6,142,203,70.0,1,0.6,13,46,7,2,54,565,58,19,0,120,31,37,6,3,3,0,367,88,168,245,280,29,29,9,0,11,19,16,24,14,5,1,2,2,2,0,0,0,2,0,0,13,6,6,5,2,2,12,16.7,10,146,48,32.9,46,63,37,14,4,0,10,12,8,0,738,58,237,341,210,35,682,17,25,68.0,18,3,470,3113,1764,575,85.4,15,19,3
2020-02-01,15:00 (20:30),Matchweek 25,Sat,Away,L,1,2,Bournemouth,1.5,2.2,60,10722.0,Jack Grealish,3-4-3,Anthony Taylor,Match Report,,6,4,0.667,0,1.8,-0.2,6,13,46.2,24,4,50.0,39.7,6,16.7,30.3,7,0,0.0,0,14.2,1,0,0,18,5,0,27.8,0.06,0.2,1.5,0.08,-0.5,-0.5,372,496,75.0,8005,2374,6,20,30.0,248,296,83.8,118,180,65.6,0,0.7,12,43,6,1,48,441,55,11,0,74,20,23,8,5,1,0,242,120,134,176,242,24,27,8,3,11,5,21,27,21,2,3,1,0,1,0,0,0,1,0,0,14,6,9,4,1,7,16,43.8,9,149,55,36.9,62,46,41,24,7,0,17,8,20,0,621,67,217,259,186,32,568,10,17,58.8,10,2,346,2428,1407,452,82.3,13,11,0
2020-02-16,14:00 (19:30),Matchweek 26,Sun,Home,L,2,3,Tottenham,1.9,3.2,55,41874.0,Jack Grealish,3-4-3,Martin Atkinson,Match Report,,9,6,0.667,0,3.0,0.0,5,12,41.7,29,6,34.5,37.3,6,33.3,34.5,4,0,0.0,0,16.0,1,0,0,18,4,1,22.2,0.06,0.25,1.9,0.1,-0.9,-0.9,378,498,75.9,7763,2860,8,29,27.6,264,313,84.3,106,156,67.9,1,1.5,15,23,11,4,48,437,61,10,1,63,19,29,12,6,0,6,276,105,117,143,283,28,29,7,0,6,8,21,33,20,5,5,1,1,4,2,1,0,0,0,1,25,21,11,11,3,7,20,35.0,13,181,73,40.3,59,91,31,19,7,0,12,16,24,3,650,83,237,294,162,34,589,19,25,76.0,19,3,382,2296,1259,458,82.5,15,19,0
2020-02-22,15:00 (20:30),Matchweek 27,Sat,Away,L,0,2,Southampton,0.5,3.0,54,31478.0,Jack Grealish,3-4-3,Craig Pawson,Match Report,,8,6,0.75,0,2.5,0.5,7,23,30.4,36,9,50.0,38.2,10,50.0,40.4,7,0,0.0,3,17.8,0,0,0,4,1,0,25.0,0.0,0.0,0.5,0.11,-0.5,-0.5,316,442,71.5,6816,2392,4,22,18.2,218,265,82.3,94,155,60.6,0,0.4,3,21,8,2,37,385,57,13,1,131,16,20,6,5,0,0,199,94,149,162,191,31,25,11,2,12,5,17,8,8,0,0,0,0,0,0,0,0,0,0,0,13,8,10,3,0,7,25,28.0,18,184,51,27.7,77,78,29,24,10,1,14,11,26,3,559,93,246,232,104,14,504,9,24,37.5,10,2,281,1760,894,397,79.6,5,9,0
2020-03-09,20:00 (01:30),Matchweek 29,Mon,Away,L,0,4,Leicester City,0.5,2.3,36,32125.0,Jack Grealish,4-1-4-1,Michael Oliver,Match Report,,6,3,0.5,0,2.5,-1.5,7,18,38.9,18,3,50.0,40.4,10,90.0,60.8,10,0,0.0,2,18.2,0,0,0,4,1,0,25.0,0.0,0.0,0.5,0.12,-0.5,-0.5,226,332,68.1,4312,1699,7,16,43.8,167,212,78.8,52,104,50.0,0,0.5,3,9,1,0,22,273,59,18,1,72,5,10,0,0,0,0,174,62,96,118,155,12,26,7,2,11,7,8,6,4,1,0,0,1,0,0,0,0,0,0,0,23,16,15,8,0,10,26,38.5,16,198,53,26.8,76,86,36,25,1,0,24,11,20,1,455,69,190,223,67,5,399,7,15,46.7,7,1,236,1388,643,291,77.7,10,18,0
2020-06-17,18:00 (22:30),Matchweek 28,Wed,Home,D,0,0,Sheffield Utd,1.4,0.4,45,,Jack Grealish,4-3-3,Michael Oliver,Match Report,,1,1,1.0,1,0.5,0.5,5,16,31.3,29,7,44.8,41.0,4,75.0,62.5,10,0,0.0,0,15.3,0,0,0,14,6,0,42.9,0.0,0.0,1.4,0.1,-1.4,-1.4,340,432,78.7,7658,2479,4,10,40.0,218,254,85.8,118,168,70.2,0,1.4,12,24,4,0,35,374,58,13,0,55,23,26,12,4,7,0,221,69,142,178,185,22,28,10,1,6,4,9,22,7,11,0,3,1,0,0,0,0,0,0,0,7,2,5,1,1,3,8,37.5,5,92,17,18.5,37,41,14,17,3,0,14,5,31,1,535,48,204,237,135,23,480,12,16,75.0,12,1,305,2131,908,388,87.6,6,16,1
2020-06-21,16:15 (20:45),Matchweek 30,Sun,Home,L,1,2,Chelsea,1.2,1.4,27,,Jack Grealish,4-3-3,Paul Tierney,Match Report,,5,3,0.6,0,2.0,0.0,6,24,25.0,17,2,64.7,54.4,14,92.9,68.4,16,1,6.3,0,7.0,1,0,0,8,4,1,50.0,0.13,0.25,1.2,0.17,-0.2,-0.2,177,275,64.4,3865,1592,4,8,50.0,118,157,75.2,55,110,50.0,0,0.7,5,16,4,4,27,221,54,16,0,59,9,11,2,1,0,0,108,62,105,104,111,18,19,5,0,10,2,6,15,10,2,0,1,2,1,0,0,0,1,0,0,10,7,6,2,2,3,13,23.1,10,165,26,15.8,65,70,30,24,9,0,15,19,39,0,389,90,156,158,91,10,336,2,7,28.6,5,2,166,876,368,243,72.8,7,7,0
2020-06-24,18:00 (22:30),Matchweek 31,Wed,Away,D,1,1,Newcastle Utd,1.0,0.8,50,,Jack Grealish,4-3-3,Chris Kavanagh,Match Report,,3,2,0.667,0,0.4,-0.6,4,13,30.8,22,4,40.9,40.9,6,66.7,60.7,10,1,10.0,3,21.8,1,0,0,14,2,1,14.3,0.07,0.5,1.0,0.07,0.0,0.0,321,432,74.3,6030,2588,6,11,54.5,242,283,85.5,73,138,52.9,1,1.0,13,31,11,4,55,383,49,15,0,48,14,34,9,4,4,0,237,75,120,161,201,26,17,6,0,14,2,7,24,18,3,1,0,2,1,0,1,0,0,0,0,6,4,5,1,0,3,16,18.8,13,166,44,26.5,47,86,33,11,6,0,5,12,14,0,522,52,158,200,196,20,472,4,6,66.7,5,0,290,1656,866,369,87.0,18,5,1
2020-06-27,12:30 (17:00),Matchweek 32,Sat,Home,L,0,1,Wolves,0.4,0.5,48,,Jack Grealish,4-4-2◆,Craig Pawson,Match Report,,2,1,0.5,0,0.6,-0.4,6,17,35.3,20,5,55.0,44.3,7,85.7,60.6,6,0,0.0,0,9.2,0,0,0,10,1,0,10.0,0.0,0.0,0.4,0.04,-0.4,-0.4,365,455,80.2,7344,2225,5,14,35.7,266,292,91.1,94,149,63.1,0,0.4,10,33,6,3,38,411,44,18,0,69,17,15,2,1,1,0,296,53,106,196,212,14,15,6,0,14,1,6,18,11,4,0,0,3,0,0,0,0,0,0,0,9,4,5,4,0,5,13,38.5,8,102,32,31.4,26,53,23,19,1,0,18,10,17,1,538,37,134,316,132,15,498,10,17,58.8,10,0,339,2183,1080,427,85.5,10,3,0
2020-07-05,16:30 (21:00),Matchweek 33,Sun,Away,L,0,2,Liverpool,0.5,0.8,30,,Jack Grealish,4-4-1-1,Paul Tierney,Match Report,,4,2,0.5,0,2.0,0.0,5,23,21.7,27,3,74.1,59.9,5,60.0,46.6,13,1,7.7,1,15.6,0,0,0,9,3,0,33.3,0.0,0.0,0.5,0.06,-0.5,-0.5,196,309,63.4,4036,1811,4,10,40.0,139,171,81.3,53,128,41.4,0,0.5,8,12,8,2,36,254,55,19,1,32,11,18,5,3,0,0,137,50,122,111,146,11,23,4,5,12,3,6,17,12,2,1,1,1,0,0,0,0,0,0,0,14,10,10,3,1,5,17,29.4,12,152,55,36.2,59,71,22,14,2,0,12,17,32,0,419,79,191,156,99,15,364,9,13,69.2,12,2,231,1508,804,277,70.8,9,9,0
2020-07-09,20:15 (00:45),Matchweek 34,Thu,Home,L,0,3,Manchester Utd,0.5,2.7,34,,Jack Grealish,4-4-1-1,Jonathan Moss,Match Report,,5,3,0.6,0,2.1,-0.9,9,16,56.3,17,5,58.8,40.4,9,66.7,47.3,4,0,0.0,0,11.5,0,0,0,9,1,1,11.1,0.0,0.0,0.5,0.05,-0.5,-0.5,265,353,75.1,5561,2097,3,12,25.0,197,239,82.4,65,102,63.7,0,0.3,7,20,7,1,34,303,50,13,0,36,18,16,3,2,0,1,205,53,95,129,167,22,21,6,2,11,5,11,14,11,1,0,0,2,0,0,0,0,0,0,0,10,9,4,4,2,4,13,30.8,9,130,32,24.6,41,63,26,18,1,0,17,15,17,1,444,64,144,199,125,14,397,8,12,66.7,8,0,264,1623,872,340,77.9,9,8,0
2020-07-12,14:15 (18:45),Matchweek 35,Sun,Home,W,2,0,Crystal Palace,1.8,1.3,46,,Jack Grealish,4-3-3,Martin Atkinson,Match Report,,5,5,1.0,1,1.4,1.4,10,24,41.7,26,2,69.2,47.0,9,66.7,46.4,11,0,0.0,0,12.8,2,0,0,12,9,1,75.0,0.17,0.22,1.8,0.15,0.2,0.2,265,365,72.6,5869,2568,4,18,22.2,179,215,83.3,82,132,62.1,1,1.6,10,23,7,2,46,310,55,19,2,81,16,24,5,2,2,1,182,66,117,109,194,17,21,5,1,13,3,13,21,19,1,0,0,1,1,1,0,0,0,0,0,17,14,10,7,0,2,17,11.8,15,133,34,25.6,41,75,17,9,1,0,8,13,15,0,457,65,163,209,115,20,405,6,14,42.9,6,0,253,1729,976,318,83.3,8,10,3
2020-07-16,18:00 (22:30),Matchweek 36,Thu,Away,D,1,1,Everton,1.5,0.6,45,,Jack Grealish,4-3-3,Anthony Taylor,Match Report,,1,0,0.0,0,0.4,-0.6,18,26,69.2,26,5,38.5,36.7,16,100.0,60.6,14,1,7.1,0,15.2,1,0,0,16,2,1,12.5,0.06,0.5,1.5,0.09,-0.5,-0.5,315,402,78.4,7599,3216,4,11,36.4,206,236,87.3,105,155,67.7,1,1.3,12,25,11,3,48,348,54,14,0,27,20,27,5,4,0,0,222,61,119,145,200,18,17,6,0,4,8,6,25,20,2,0,1,2,2,0,1,0,0,1,0,14,12,4,7,3,1,7,14.3,6,86,24,27.9,26,30,30,15,2,0,13,8,19,0,497,65,156,227,151,18,443,9,12,75.0,9,0,309,1833,1021,369,85.4,11,10,1
2019-08-09,20:00 (00:30),Matchweek 1,Fri,Away,L,1,4,Liverpool,1.0,1.9,43,53333.0,Grant Hanley,4-2-3-1,Michael Oliver,Match Report,,7,3,0.429,0,2.0,-1.0,8,29,27.6,39,6,53.8,42.5,15,53.3,43.8,10,1,10.0,0,15.2,1,0,0,13,6,1,46.2,0.08,0.17,1.0,0.08,0.0,0.0,304,395,77.0,5793,2117,10,26,38.5,227,264,86.0,67,105,63.8,1,0.9,11,16,7,3,32,338,57,8,3,76,10,2,2,1,0,0,249,59,87,124,217,15,27,8,4,9,11,12,21,17,2,0,1,1,2,1,1,0,0,0,0,17,10,13,3,1,3,14,21.4,11,172,41,23.8,82,59,31,17,3,0,14,10,31,0,537,126,270,194,98,18,480,3,10,30.0,3,0,323,1608,815,380,80.0,15,17,0
2019-08-17,15:00 (19:30),Matchweek 2,Sat,Home,W,3,1,Newcastle Utd,1.6,0.6,63,27059.0,Grant Hanley,4-2-3-1,Stuart Attwell,Match Report,,3,2,0.667,0,0.5,-0.5,6,16,37.5,35,6,34.3,39.1,7,57.1,54.0,11,1,9.1,0,14.2,3,0,0,15,8,0,53.3,0.2,0.38,1.6,0.11,1.4,1.4,536,617,86.9,9773,3011,6,16,37.5,428,456,93.9,102,145,70.3,2,1.6,14,41,10,1,46,574,43,12,4,87,19,15,7,2,5,0,489,49,79,172,412,7,15,8,2,7,8,12,28,21,2,1,2,2,4,4,0,0,0,0,0,19,13,9,10,0,6,18,33.3,12,148,53,35.8,42,63,43,7,1,0,6,6,32,0,729,63,248,334,200,32,687,16,23,69.6,18,1,578,3183,1684,600,89.3,11,13,3
2019-08-24,12:30 (17:00),Matchweek 3,Sat,Home,L,2,3,Chelsea,1.0,1.9,46,27032.0,Grant Hanley,4-2-3-1,Martin Atkinson,Match Report,,8,5,0.625,0,1.7,-1.3,5,21,23.8,31,4,51.6,41.6,10,50.0,36.7,12,0,0.0,1,14.3,2,0,0,6,5,0,83.3,0.33,0.4,1.0,0.16,1.0,1.0,397,492,80.7,6760,1931,10,22,45.5,318,354,89.8,69,116,59.5,2,0.8,5,22,5,1,26,446,46,9,1,48,11,7,1,0,0,1,367,58,67,124,319,15,22,9,0,13,7,11,11,7,2,0,1,1,4,4,0,0,0,0,0,23,11,11,9,3,2,32,6.3,30,291,79,27.1,124,112,55,24,11,0,13,12,34,0,638,91,296,258,116,16,593,4,19,21.1,4,0,382,2022,1059,466,85.2,10,7,0
2019-08-31,15:00 (19:30),Matchweek 4,Sat,Away,L,0,2,West Ham,1.3,1.8,51,59950.0,Christoph Zimmermann,4-2-3-1,Paul Tierney,Match Report,,7,5,0.7140000000000001,0,2.4,0.4,1,7,14.3,21,7,23.8,36.2,6,33.3,39.7,5,0,0.0,0,12.0,0,0,0,8,3,0,37.5,0.0,0.0,1.3,0.17,-1.3,-1.3,438,517,84.7,7420,2498,4,11,36.4,365,408,89.5,69,98,70.4,0,1.1,5,33,8,3,39,465,52,19,0,121,16,14,2,2,0,0,392,66,59,125,351,9,22,7,3,10,4,11,13,9,0,4,0,0,0,0,0,0,0,0,0,14,12,7,6,1,7,32,21.9,25,210,50,23.8,65,112,33,27,5,1,22,6,19,0,647,62,201,352,142,18,598,28,32,87.5,28,0,446,2501,1540,511,85.7,17,20,0
2019-09-14,17:30 (22:00),Matchweek 5,Sat,Home,W,3,2,Manchester City,1.7,2.3,31,27035.0,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,8,6,0.75,0,2.1,0.1,2,25,8.0,30,5,56.7,48.6,12,66.7,53.6,15,1,6.7,0,10.9,3,0,0,7,3,1,42.9,0.43,1.0,1.7,0.24,1.3,1.3,244,330,73.9,4217,1423,4,16,25.0,194,222,87.4,46,92,50.0,3,1.6,6,12,3,0,18,291,39,6,2,81,12,6,3,0,2,1,209,44,77,128,158,11,15,8,1,5,9,14,8,5,2,0,0,1,4,3,1,0,0,0,0,17,12,14,1,2,8,30,26.7,22,164,29,17.7,98,52,14,26,10,0,16,16,48,0,471,145,303,127,59,13,432,8,17,47.1,9,0,231,1230,689,291,83.8,9,6,3
2019-09-21,15:00 (19:30),Matchweek 6,Sat,Away,L,0,2,Burnley,0.7,1.4,58,19712.0,Alexander Tettey,4-2-3-1,David Coote,Match Report,,6,4,0.667,0,2.9,0.9,6,22,27.3,35,6,51.4,43.3,8,50.0,38.1,13,3,23.1,0,11.7,0,0,0,11,2,0,18.2,0.0,0.0,0.7,0.06,-0.7,-0.7,447,551,81.1,7559,2502,9,26,34.6,369,406,90.9,69,119,58.0,0,0.3,8,18,8,1,37,506,45,11,0,107,16,10,3,2,1,0,394,72,85,166,325,16,20,10,0,4,9,16,16,13,0,3,0,0,0,0,0,0,0,0,0,23,12,14,6,3,11,25,44.0,14,187,57,30.5,100,58,29,14,4,0,10,6,16,0,657,97,297,235,178,25,615,13,30,43.3,15,1,422,2949,1685,541,82.6,11,4,0
2019-09-28,15:00 (19:30),Matchweek 7,Sat,Away,L,0,2,Crystal Palace,0.6,1.5,55,25477.0,Ben Godfrey,4-2-3-1,Jonathan Moss,Match Report,,2,1,0.5,0,1.7,-0.3,4,18,22.2,27,5,55.6,39.3,8,37.5,33.0,12,0,0.0,1,17.6,0,0,0,10,3,0,30.0,0.0,0.0,0.6,0.06,-0.6,-0.6,455,555,82.0,8349,2994,5,15,33.3,350,390,89.7,100,150,66.7,0,0.6,10,31,10,1,40,502,53,16,0,105,14,13,5,3,1,1,378,91,86,151,355,16,21,5,0,14,2,14,20,18,1,0,0,1,0,0,0,0,0,0,0,20,8,13,3,4,5,23,21.7,18,126,33,26.2,52,50,24,19,6,0,13,13,20,0,676,74,277,280,157,27,627,10,18,55.6,10,2,434,2254,1294,533,85.4,10,12,0
2019-10-05,15:00 (19:30),Matchweek 8,Sat,Home,L,1,5,Aston Villa,3.2,3.0,57,27045.0,Ben Godfrey,4-2-3-1,Andy Madley,Match Report,,10,5,0.5,0,4.1,-0.9,6,14,42.9,17,7,47.1,33.4,9,66.7,47.2,8,0,0.0,0,11.6,1,0,0,22,4,0,18.2,0.05,0.25,3.2,0.15,-2.2,-2.2,399,500,79.8,6719,2459,15,31,48.4,320,363,88.2,64,106,60.4,0,0.8,11,31,18,3,49,442,58,18,3,107,12,20,10,8,2,0,383,38,79,145,311,16,15,8,0,4,8,14,26,20,2,2,1,1,1,0,0,1,0,0,0,21,12,8,8,5,4,13,30.8,9,123,33,26.8,37,52,34,12,5,0,7,7,26,2,629,81,210,232,228,54,576,15,20,75.0,16,1,400,2444,1489,465,85.8,8,13,0
2019-10-19,15:00 (19:30),Matchweek 9,Sat,Away,D,0,0,Bournemouth,0.4,0.6,52,10669.0,Alexander Tettey,4-1-4-1,Lee Mason,Match Report,,2,2,1.0,1,0.4,0.4,14,30,46.7,38,2,52.6,43.2,11,90.9,62.5,15,1,6.7,0,7.3,0,0,0,10,1,0,10.0,0.0,0.0,0.4,0.04,-0.4,-0.4,414,505,82.0,8036,2884,11,18,61.1,303,337,89.9,100,150,66.7,0,0.4,10,24,7,1,34,454,51,10,1,176,12,13,7,5,2,0,328,101,76,161,291,14,22,4,2,8,7,11,19,16,2,0,0,1,0,0,0,0,0,0,0,11,7,7,3,1,2,11,18.2,9,152,34,22.4,56,67,29,19,4,0,15,8,43,1,635,98,276,236,163,23,585,12,18,66.7,13,0,441,2345,1198,495,83.6,19,7,1
2019-10-27,16:30 (22:00),Matchweek 10,Sun,Home,L,1,3,Manchester Utd,1.1,4.1,46,27108.0,Alexander Tettey,4-1-4-1,Stuart Attwell,Match Report,,9,6,0.667,0,5.7,2.7,4,12,33.3,21,4,47.6,37.1,8,25.0,29.4,8,1,12.5,1,16.0,1,0,0,10,3,0,30.0,0.1,0.33,1.1,0.11,-0.1,-0.1,355,436,81.4,6272,1969,12,22,54.5,274,312,87.8,69,102,67.6,0,0.7,6,11,5,0,17,393,43,10,0,65,7,6,1,0,1,0,310,85,41,125,262,20,20,7,1,7,7,10,13,10,0,2,1,0,1,0,0,1,0,0,0,28,14,18,9,1,11,34,32.4,23,191,59,30.9,75,88,28,21,3,0,18,9,17,0,573,99,267,245,97,16,532,18,29,62.1,19,1,387,2373,1397,415,85.5,10,17,0
2019-11-02,15:00 (20:30),Matchweek 11,Sat,Away,L,0,2,Brighton,0.4,2.3,42,30539.0,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,5,3,0.6,0,2.3,0.3,3,20,15.0,22,4,54.5,48.2,15,53.3,50.1,12,0,0.0,0,10.3,0,0,0,7,0,1,0.0,0.0,,0.4,0.05,-0.4,-0.4,325,411,79.1,5633,1940,3,10,30.0,261,304,85.9,61,97,62.9,0,0.3,6,21,4,0,30,359,52,13,2,54,6,4,3,2,1,0,299,46,66,160,206,19,18,6,1,7,9,8,14,6,1,5,1,1,0,0,0,0,0,0,0,19,14,12,7,0,5,17,29.4,12,246,52,21.1,109,93,44,19,4,0,15,14,19,0,522,84,217,226,109,17,473,16,24,66.7,20,2,312,2472,1404,397,81.9,9,14,0
2019-11-08,20:00 (01:30),Matchweek 12,Fri,Home,L,0,2,Watford,0.8,0.7,66,27074.0,Alexander Tettey,4-2-3-1,Andre Marriner,Match Report,,2,0,0.0,0,0.8,-1.2,8,14,57.1,29,3,37.9,33.3,9,33.3,37.0,4,0,0.0,0,11.0,0,0,0,17,5,1,29.4,0.0,0.0,0.8,0.05,-0.8,-0.8,547,646,84.7,10382,2764,10,21,47.6,417,461,90.5,120,164,73.2,0,0.3,9,31,10,3,45,589,57,12,1,127,17,27,10,4,3,0,481,100,65,213,381,15,23,7,1,6,9,16,22,17,1,2,1,1,0,0,0,0,0,0,0,21,11,13,6,2,6,21,28.6,15,135,36,26.7,39,62,34,20,6,0,14,5,8,1,773,61,223,360,243,35,717,23,38,60.5,24,3,585,3841,2147,614,89.1,15,15,0
2019-11-23,15:00 (20:30),Matchweek 13,Sat,Away,W,2,0,Everton,1.6,0.7,44,39241.0,Alexander Tettey,4-2-3-1,Anthony Taylor,Match Report,,7,7,1.0,1,1.2,1.2,11,28,39.3,31,8,58.1,48.4,11,90.9,66.2,16,4,25.0,2,24.3,2,0,0,13,5,0,38.5,0.15,0.4,1.6,0.13,0.4,0.4,245,348,70.4,5379,2193,4,14,28.6,171,209,81.8,70,125,56.0,1,1.2,11,23,7,1,31,295,53,12,2,110,9,15,7,2,5,0,176,71,101,89,184,21,22,10,0,18,6,8,22,13,3,3,2,1,2,1,0,1,0,0,0,21,11,7,11,3,9,18,50.0,9,175,55,31.4,72,75,28,23,4,0,19,11,35,0,499,99,199,198,132,25,448,14,27,51.9,16,1,263,1897,1029,303,80.9,8,16,3
